Datetime,close,high,low,open,volume
2024-04-16 03:00:00+00:00,134.4839324951172,138.42481994628906,133.92831420898438,137.84140014648438,22346752
2024-04-16 04:00:00+00:00,132.31088256835938,135.30142211914062,131.40200805664062,134.53277587890625,117253120
2024-04-16 05:00:00+00:00,133.70643615722656,134.4815216064453,132.29946899414062,132.30902099609375,3445248
2024-04-16 06:00:00+00:00,135.93067932128906,136.39173889160156,133.72650146484375,133.72650146484375,0
2024-04-16 07:00:00+00:00,138.06898498535156,138.60055541992188,135.77471923828125,135.93275451660156,0
2024-04-16 08:00:00+00:00,136.70108032226562,138.05453491210938,136.58657836914062,138.05453491210938,0
2024-04-16 09:00:00+00:00,135.9663543701172,137.82077026367188,135.85992431640625,136.72181701660156,0
2024-04-16 10:00:00+00:00,132.8047637939453,136.16590881347656,130.79103088378906,135.9901123046875,227939328
2024-04-16 11:00:00+00:00,136.31735229492188,136.31886291503906,132.6989288330078,132.88697814941406,92735488
2024-04-16 12:00:00+00:00,133.50653076171875,136.274658203125,133.44773864746094,136.274658203125,21613568
2024-04-16 13:00:00+00:00,130.9150848388672,133.71054077148438,130.02317810058594,133.55630493164062,123480576
2024-04-16 14:00:00+00:00,131.93226623535156,134.07022094726562,131.0068817138672,131.0068817138672,0
2024-04-16 15:00:00+00:00,128.43211364746094,131.89207458496094,128.1485137939453,131.89207458496094,0
2024-04-16 16:00:00+00:00,131.29183959960938,132.00477600097656,126.87716674804688,128.24855041503906,71629824
2024-04-16 17:00:00+00:00,131.88626098632812,135.2266845703125,131.60433959960938,131.60433959960938,0
2024-04-16 18:00:00+00:00,134.06356811523438,134.34127807617188,131.936767578125,132.03311157226562,0
2024-04-16 19:00:00+00:00,132.2373809814453,134.35537719726562,131.9801483154297,134.04747009277344,0
2024-04-16 20:00:00+00:00,134.0613250732422,134.0613250732422,131.86293029785156,132.24591064453125,0
2024-04-16 21:00:00+00:00,137.48416137695312,137.94598388671875,134.05052185058594,134.05052185058594,63781376
2024-04-16 22:00:00+00:00,137.47317504882812,137.78909301757812,136.18539428710938,137.43032836914062,0
2024-04-16 23:00:00+00:00,136.24111938476562,137.81301879882812,136.24111938476562,137.494873046875,0
2024-04-17 00:00:00+00:00,137.03411865234375,138.1866455078125,135.7078399658203,136.26829528808594,0
2024-04-17 01:00:00+00:00,137.5408935546875,137.70391845703125,135.28594970703125,137.21676635742188,0
2024-04-17 02:00:00+00:00,137.06582641601562,137.50076293945312,135.53573608398438,137.50076293945312,0
2024-04-17 03:00:00+00:00,137.0261993408203,137.5290069580078,136.5663299560547,137.02268981933594,0
2024-04-17 04:00:00+00:00,142.4374542236328,142.54388427734375,137.0614013671875,137.12423706054688,0
2024-04-17 05:00:00+00:00,139.57931518554688,142.15139770507812,139.57931518554688,142.15139770507812,117087744
2024-04-17 06:00:00+00:00,140.36053466796875,140.81375122070312,138.8201904296875,139.59701538085938,25340928
2024-04-17 07:00:00+00:00,139.9829559326172,140.58348083496094,138.79876708984375,140.36239624023438,0
2024-04-17 08:00:00+00:00,138.73361206054688,139.99661254882812,138.1871795654297,139.98736572265625,15283712
2024-04-17 09:00:00+00:00,138.7012939453125,139.65370178222656,138.62521362304688,138.72520446777344,0
2024-04-17 10:00:00+00:00,136.6575469970703,139.08651733398438,136.6575469970703,138.79592895507812,0
2024-04-17 11:00:00+00:00,134.6681671142578,137.46273803710938,134.6681671142578,136.72679138183594,0
2024-04-17 12:00:00+00:00,132.03485107421875,134.92013549804688,131.23745727539062,134.54676818847656,119346688
2024-04-17 13:00:00+00:00,133.75457763671875,134.55262756347656,132.0816650390625,132.0816650390625,0
2024-04-17 14:00:00+00:00,131.3594970703125,133.78587341308594,129.6439208984375,133.78587341308594,52519936
2024-04-17 15:00:00+00:00,129.168701171875,131.54922485351562,128.54217529296875,131.35060119628906,2294272
2024-04-17 16:00:00+00:00,128.2908172607422,131.14608764648438,127.65727233886719,129.0767822265625,0
2024-04-17 17:00:00+00:00,132.60565185546875,132.60565185546875,128.33145141601562,128.34849548339844,0
2024-04-17 18:00:00+00:00,135.50074768066406,137.4325714111328,132.364013671875,132.5697479248047,105068032
2024-04-17 19:00:00+00:00,135.19583129882812,135.5084228515625,133.11190795898438,135.4610595703125,50359296
2024-04-17 20:00:00+00:00,133.58526611328125,136.29501342773438,133.24038696289062,135.0639190673828,44434432
2024-04-17 21:00:00+00:00,135.0594024658203,137.38706970214844,133.50955200195312,133.50955200195312,29443584
2024-04-17 22:00:00+00:00,134.21994018554688,135.4267120361328,134.07867431640625,135.04876708984375,27485184
2024-04-17 23:00:00+00:00,131.8059844970703,134.8345184326172,131.8059844970703,134.31532287597656,25809920
2024-04-18 00:00:00+00:00,131.9141845703125,132.8935089111328,129.91943359375,131.85435485839844,33030144
2024-04-18 01:00:00+00:00,132.94708251953125,133.3033447265625,131.96871948242188,131.96871948242188,22211072
2024-04-18 02:00:00+00:00,133.80401611328125,134.43487548828125,132.21710205078125,133.01271057128906,21564928
2024-04-18 03:00:00+00:00,135.86314392089844,136.36805725097656,133.88467407226562,133.88467407226562,92774400
2024-04-18 04:00:00+00:00,134.4139862060547,136.59046936035156,134.4139862060547,135.85382080078125,0
2024-04-18 05:00:00+00:00,133.58192443847656,135.67222595214844,133.58192443847656,134.41783142089844,0
2024-04-18 06:00:00+00:00,130.82455444335938,133.48379516601562,130.25091552734375,133.48379516601562,27653120
2024-04-18 07:00:00+00:00,129.7415771484375,131.49453735351562,129.47528076171875,130.8416748046875,0
2024-04-18 08:00:00+00:00,130.13055419921875,131.05181884765625,128.16163635253906,129.70025634765625,65444352
2024-04-18 09:00:00+00:00,130.742431640625,131.4573516845703,129.76890563964844,130.1097869873047,27002368
2024-04-18 10:00:00+00:00,133.40956115722656,133.40956115722656,130.81825256347656,130.81825256347656,40794112
2024-04-18 11:00:00+00:00,136.1962890625,136.78387451171875,133.3563995361328,133.3563995361328,122570240
2024-04-18 12:00:00+00:00,133.3124237060547,136.15277099609375,132.6158447265625,136.15277099609375,0
2024-04-18 13:00:00+00:00,134.19932556152344,134.43063354492188,132.5015411376953,133.28587341308594,0
2024-04-18 14:00:00+00:00,138.21484375,139.4478759765625,133.71484375,134.33364868164062,14147072
2024-04-18 15:00:00+00:00,138.96307373046875,140.92274475097656,138.4141387939453,138.4141387939453,0
2024-04-18 16:00:00+00:00,139.67410278320312,141.22775268554688,138.89230346679688,138.9932861328125,0
2024-04-18 17:00:00+00:00,137.01718139648438,139.69093322753906,136.983154296875,139.40847778320312,0
2024-04-18 18:00:00+00:00,138.94183349609375,138.94183349609375,136.02450561523438,137.03451538085938,0
2024-04-18 19:00:00+00:00,140.26065063476562,140.54261779785156,138.87542724609375,138.94338989257812,0
2024-04-18 20:00:00+00:00,140.28399658203125,140.7994842529297,139.82620239257812,140.33795166015625,0
2024-04-18 21:00:00+00:00,141.15025329589844,141.52609252929688,140.08056640625,140.30194091796875,0
2024-04-18 22:00:00+00:00,142.89137268066406,143.210205078125,140.51441955566406,141.08303833007812,73344768
2024-04-18 23:00:00+00:00,142.09017944335938,143.71884155273438,141.9628448486328,142.89976501464844,0
2024-04-19 00:00:00+00:00,138.610107421875,142.09841918945312,138.5927734375,142.09841918945312,13854720
2024-04-19 01:00:00+00:00,132.69940185546875,138.57435607910156,131.88246154785156,138.57435607910156,213147136
2024-04-19 02:00:00+00:00,131.61593627929688,133.0811004638672,128.93692016601562,132.63937377929688,364090368
2024-04-19 03:00:00+00:00,136.3247833251953,136.3247833251953,132.0348358154297,132.0348358154297,273297408
2024-04-19 04:00:00+00:00,139.3924102783203,140.2323455810547,136.33822631835938,136.33822631835938,231315456
2024-04-19 05:00:00+00:00,138.8792266845703,140.46043395996094,137.32412719726562,139.41160583496094,161887744
2024-04-19 06:00:00+00:00,145.14634704589844,145.60398864746094,137.96336364746094,139.02720642089844,349256192
2024-04-19 07:00:00+00:00,143.46798706054688,145.98045349121094,143.04966735839844,145.2545928955078,189710336
2024-04-19 08:00:00+00:00,144.27455139160156,145.4849395751953,143.3524932861328,143.5091094970703,103078400
2024-04-19 09:00:00+00:00,144.02561950683594,144.5728302001953,143.39385986328125,144.29522705078125,64477696
2024-04-19 10:00:00+00:00,145.1205596923828,145.21026611328125,143.5493621826172,143.84519958496094,36422656
2024-04-19 11:00:00+00:00,144.7615509033203,145.76864624023438,144.5517578125,145.14926147460938,0
2024-04-19 12:00:00+00:00,143.81129455566406,145.27017211914062,143.65457153320312,144.74575805664062,0
2024-04-19 13:00:00+00:00,144.39674377441406,144.75547790527344,143.27877807617188,143.86976623535156,7388672
2024-04-19 14:00:00+00:00,145.97764587402344,146.6546173095703,142.6352081298828,144.36756896972656,0
2024-04-19 15:00:00+00:00,146.48023986816406,147.24581909179688,145.35597229003906,145.8902130126953,0
2024-04-19 16:00:00+00:00,145.70741271972656,147.2340087890625,143.97915649414062,146.46678161621094,45279232
2024-04-19 17:00:00+00:00,146.5153350830078,146.71885681152344,145.102783203125,145.69161987304688,4970496
2024-04-19 18:00:00+00:00,145.10238647460938,146.5271453857422,144.63589477539062,146.5271453857422,0
2024-04-19 19:00:00+00:00,145.2638397216797,145.7652130126953,144.4385986328125,145.051025390625,0
2024-04-19 20:00:00+00:00,143.1024932861328,145.49317932128906,142.7753143310547,145.333251953125,31482368
2024-04-19 21:00:00+00:00,144.3383331298828,144.65133666992188,143.09347534179688,143.09347534179688,0
2024-04-19 22:00:00+00:00,144.0648956298828,145.59251403808594,143.953125,144.3619842529297,0
2024-04-19 23:00:00+00:00,142.6894989013672,144.0223846435547,140.71510314941406,144.0223846435547,109240320
2024-04-20 00:00:00+00:00,141.11326599121094,143.1496124267578,140.82188415527344,142.6523895263672,0
2024-04-20 01:00:00+00:00,142.4511260986328,142.5387725830078,140.1204071044922,141.0446014404297,0
2024-04-20 02:00:00+00:00,142.99374389648438,143.55117797851562,141.76319885253906,142.42312622070312,0
2024-04-20 03:00:00+00:00,142.4348602294922,142.97900390625,142.18832397460938,142.97900390625,0
2024-04-20 04:00:00+00:00,144.46914672851562,144.46914672851562,141.90328979492188,142.4336700439453,0
2024-04-20 05:00:00+00:00,143.82542419433594,144.92251586914062,143.48519897460938,144.54217529296875,0
2024-04-20 06:00:00+00:00,144.248046875,144.76512145996094,143.0482177734375,143.8279266357422,0
2024-04-20 07:00:00+00:00,143.65403747558594,144.25120544433594,143.63612365722656,144.23529052734375,0
2024-04-20 08:00:00+00:00,142.349853515625,143.66514587402344,142.24240112304688,143.66514587402344,0
2024-04-20 09:00:00+00:00,140.956298828125,142.51962280273438,140.38853454589844,142.36573791503906,0
2024-04-20 10:00:00+00:00,141.37942504882812,141.61624145507812,140.3863067626953,140.972900390625,0
2024-04-20 11:00:00+00:00,141.74700927734375,142.07383728027344,141.39244079589844,141.39244079589844,0
2024-04-20 12:00:00+00:00,142.68096923828125,142.8439178466797,141.3684844970703,141.724609375,0
2024-04-20 13:00:00+00:00,142.58387756347656,143.28717041015625,142.4842529296875,142.62408447265625,0
2024-04-20 14:00:00+00:00,143.00241088867188,143.21762084960938,142.25074768066406,142.58985900878906,0
2024-04-20 15:00:00+00:00,147.2855224609375,147.30209350585938,142.3654022216797,143.0060577392578,0
2024-04-20 16:00:00+00:00,147.65943908691406,147.98033142089844,146.78683471679688,147.29905700683594,0
2024-04-20 17:00:00+00:00,150.68907165527344,150.7939453125,147.62559509277344,147.62940979003906,109156608
2024-04-20 18:00:00+00:00,150.98321533203125,151.50482177734375,149.87953186035156,150.77035522460938,73193984
2024-04-20 19:00:00+00:00,151.44668579101562,151.80406188964844,150.40005493164062,150.9532928466797,5416192
2024-04-20 20:00:00+00:00,151.2577362060547,152.09266662597656,150.92669677734375,151.46578979492188,0
2024-04-20 21:00:00+00:00,150.7689971923828,151.8139190673828,150.7689971923828,151.29310607910156,0
2024-04-20 22:00:00+00:00,149.5777130126953,150.809326171875,149.55789184570312,150.78311157226562,11298304
2024-04-20 23:00:00+00:00,151.1387176513672,151.3714599609375,149.37107849121094,149.52392578125,0
2024-04-21 00:00:00+00:00,149.04696655273438,151.218994140625,148.43389892578125,151.17723083496094,0
2024-04-21 01:00:00+00:00,149.68075561523438,150.32083129882812,148.9058074951172,148.97378540039062,0
2024-04-21 02:00:00+00:00,151.813232421875,151.83148193359375,149.4023895263672,149.6707763671875,34304768
2024-04-21 03:00:00+00:00,150.92910766601562,153.32058715820312,150.6074981689453,151.8612518310547,80398848
2024-04-21 04:00:00+00:00,151.116943359375,151.27430725097656,150.24893188476562,150.912841796875,0
2024-04-21 05:00:00+00:00,150.6077423095703,151.75131225585938,150.1605987548828,151.1020050048828,0
2024-04-21 06:00:00+00:00,151.24606323242188,151.659423828125,150.2536163330078,150.59707641601562,367616
2024-04-21 07:00:00+00:00,151.25164794921875,151.5113067626953,150.5332489013672,151.2251434326172,8749568
2024-04-21 08:00:00+00:00,151.7991943359375,152.45779418945312,151.1837615966797,151.2379913330078,13032448
2024-04-21 09:00:00+00:00,151.185302734375,152.1438751220703,151.1318817138672,151.78749084472656,0
2024-04-21 10:00:00+00:00,151.3071746826172,151.49559020996094,149.9237823486328,151.17262268066406,0
2024-04-21 11:00:00+00:00,151.64157104492188,152.2222442626953,150.84835815429688,151.24957275390625,21659136
2024-04-21 12:00:00+00:00,150.07923889160156,151.6748809814453,150.0135955810547,151.6123504638672,0
2024-04-21 13:00:00+00:00,149.08370971679688,150.70298767089844,149.08370971679688,150.081298828125,35982080
2024-04-21 14:00:00+00:00,149.38873291015625,149.94973754882812,148.95005798339844,149.109619140625,21691392
2024-04-21 15:00:00+00:00,150.0828094482422,150.69664001464844,149.33270263671875,149.3756561279297,0
2024-04-21 16:00:00+00:00,147.83656311035156,150.17967224121094,147.16952514648438,150.09681701660156,0
2024-04-21 17:00:00+00:00,149.09336853027344,149.1007537841797,147.5562286376953,147.82261657714844,0
2024-04-21 18:00:00+00:00,148.57791137695312,149.0707550048828,148.4603729248047,149.0707550048828,0
2024-04-21 19:00:00+00:00,148.50303649902344,149.1599578857422,148.4111328125,148.56954956054688,0
2024-04-21 20:00:00+00:00,149.20579528808594,149.20579528808594,148.05091857910156,148.36953735351562,0
2024-04-21 21:00:00+00:00,149.36976623535156,150.65850830078125,148.84628295898438,149.1876983642578,29662976
2024-04-21 22:00:00+00:00,149.29762268066406,150.322021484375,148.6861114501953,149.31109619140625,0
2024-04-21 23:00:00+00:00,148.5977783203125,149.2664794921875,148.3206329345703,149.2664794921875,0
2024-04-22 00:00:00+00:00,149.0688934326172,150.2857208251953,148.60433959960938,148.65223693847656,0
2024-04-22 01:00:00+00:00,148.471923828125,151.20883178710938,148.4220428466797,149.0572509765625,98457344
2024-04-22 02:00:00+00:00,147.39601135253906,148.36749267578125,147.0213165283203,148.36749267578125,16281856
2024-04-22 03:00:00+00:00,151.00347900390625,151.2068634033203,147.37387084960938,147.37387084960938,18858240
2024-04-22 04:00:00+00:00,151.1892852783203,151.551513671875,150.34048461914062,150.99925231933594,51149056
2024-04-22 05:00:00+00:00,152.91184997558594,152.91184997558594,151.0121307373047,151.17587280273438,44460288
2024-04-22 06:00:00+00:00,155.05047607421875,156.2494354248047,152.950927734375,152.950927734375,215952384
2024-04-22 07:00:00+00:00,153.79830932617188,155.74403381347656,153.7864227294922,155.03390502929688,57544960
2024-04-22 08:00:00+00:00,152.6143341064453,154.28550720214844,152.6143341064453,153.786865234375,9505792
2024-04-22 09:00:00+00:00,153.75543212890625,153.87879943847656,152.6202392578125,152.6202392578125,6036992
2024-04-22 10:00:00+00:00,154.27157592773438,154.54534912109375,153.77944946289062,153.80369567871094,0
2024-04-22 11:00:00+00:00,153.25277709960938,154.27456665039062,152.749755859375,154.27456665039062,0
2024-04-22 12:00:00+00:00,154.01300048828125,154.74282836914062,153.25677490234375,153.25677490234375,52691456
2024-04-22 13:00:00+00:00,154.71347045898438,154.77732849121094,153.22024536132812,154.03817749023438,29264640
2024-04-22 14:00:00+00:00,153.56178283691406,154.88185119628906,153.5320587158203,154.59169006347656,9827328
2024-04-22 15:00:00+00:00,153.45614624023438,153.73080444335938,151.96273803710938,153.56744384765625,64818176
2024-04-22 16:00:00+00:00,153.363037109375,154.6245574951172,152.86575317382812,153.4662322998047,0
2024-04-22 17:00:00+00:00,155.351806640625,155.97384643554688,153.3786163330078,153.3786163330078,61020416
2024-04-22 18:00:00+00:00,154.22320556640625,155.3196258544922,154.07460021972656,155.3196258544922,33831936
2024-04-22 19:00:00+00:00,154.58816528320312,154.6204833984375,153.607177734375,154.21292114257812,22102784
2024-04-22 20:00:00+00:00,154.62579345703125,155.41549682617188,154.23329162597656,154.6208038330078,7668736
2024-04-22 21:00:00+00:00,155.607177734375,155.69805908203125,154.41241455078125,154.68798828125,0
2024-04-22 22:00:00+00:00,158.27464294433594,158.37271118164062,155.61483764648438,155.61483764648438,50865152
2024-04-22 23:00:00+00:00,157.0292510986328,158.25379943847656,157.0292510986328,158.25379943847656,45363200
2024-04-23 00:00:00+00:00,158.8069610595703,158.93687438964844,156.87191772460938,157.03573608398438,38809344
2024-04-23 01:00:00+00:00,157.7861328125,158.96163940429688,157.7861328125,158.85911560058594,0
2024-04-23 02:00:00+00:00,157.0789794921875,158.43679809570312,157.0789794921875,157.78086853027344,0
2024-04-23 03:00:00+00:00,155.72366333007812,157.64706420898438,155.7094268798828,157.12477111816406,0
2024-04-23 04:00:00+00:00,154.70458984375,156.5465545654297,154.64401245117188,155.7097625732422,6438912
2024-04-23 05:00:00+00:00,155.90005493164062,156.11404418945312,154.7279510498047,154.7279510498047,0
2024-04-23 06:00:00+00:00,154.3447265625,155.9295654296875,154.26902770996094,155.88931274414062,0
2024-04-23 07:00:00+00:00,153.79495239257812,154.66122436523438,153.32815551757812,154.35166931152344,0
2024-04-23 08:00:00+00:00,154.36207580566406,154.36207580566406,153.3961181640625,153.7755126953125,0
2024-04-23 09:00:00+00:00,153.79086303710938,154.46270751953125,153.6395721435547,154.30380249023438,0
2024-04-23 10:00:00+00:00,155.28318786621094,155.51226806640625,153.81809997558594,153.81809997558594,12089088
2024-04-23 11:00:00+00:00,154.22967529296875,155.28465270996094,153.77540588378906,155.22779846191406,0
2024-04-23 12:00:00+00:00,154.66102600097656,154.66656494140625,153.97386169433594,154.23155212402344,0
2024-04-23 13:00:00+00:00,155.92034912109375,155.92034912109375,154.05174255371094,154.7070770263672,0
2024-04-23 14:00:00+00:00,158.16921997070312,158.16921997070312,156.10231018066406,156.10231018066406,134107648
2024-04-23 15:00:00+00:00,158.01918029785156,159.42355346679688,157.97222900390625,158.19821166992188,79505152
2024-04-23 16:00:00+00:00,158.13429260253906,158.96856689453125,157.8197021484375,157.96914672851562,17588224
2024-04-23 17:00:00+00:00,159.43222045898438,159.92959594726562,157.8087921142578,158.1307830810547,0
2024-04-23 18:00:00+00:00,159.10784912109375,159.61691284179688,158.51007080078125,159.42347717285156,5110016
2024-04-23 19:00:00+00:00,157.4530792236328,159.14376831054688,157.37767028808594,159.1165771484375,8828416
2024-04-23 20:00:00+00:00,156.1245574951172,157.63047790527344,155.86326599121094,157.4825897216797,59431424
2024-04-23 21:00:00+00:00,156.3067169189453,157.13223266601562,155.9709930419922,156.16636657714844,22402560
2024-04-23 22:00:00+00:00,155.3262481689453,156.70472717285156,155.2994842529297,156.29705810546875,0
2024-04-23 23:00:00+00:00,154.72317504882812,155.35243225097656,154.70379638671875,155.35243225097656,0
2024-04-24 00:00:00+00:00,156.6896514892578,156.6896514892578,154.7076873779297,154.7076873779297,25530624
2024-04-24 01:00:00+00:00,158.20196533203125,158.80010986328125,156.6862030029297,156.6862030029297,87004672
2024-04-24 02:00:00+00:00,156.0647735595703,158.16403198242188,155.52554321289062,158.16403198242188,84844800
